web-scraper-order,web-scraper-start-url,title,detail,detail-href,year,rate,duration_hour,duration_min,duration,imdb_rating,num_vote,num_vote_clean,release_date,release_date_country,date,day,month,year,gross_us_can,gross_opening_weekend,gross_worldwide
1647973325-2149,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Europa Report,Europa Report,https://www.imdb.com/title/tt2051879/?ref_=adv_li_tt,2013,PG-13,1h,37m,97,6.4,70K,70000,"June 27, 2013 (United States)",United States,27-Jun-13,27,Jun,2013,"$125,687 ","$22,243 ","$125,687 "
1647969743-1394,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Indiana Jones and the Raiders of the Lost Ark,Indiana Jones and the Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/?ref_=adv_li_tt,1981,PG,1h,55m,115,8.4,938K,938000,"June 25, 1982 (Thailand)",Thailand,25-Jun-82,25,Jun,1982,"$248,159,971 ","$8,305,823 ","$389,925,971 "
1647972378-1946,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",3-Iron,3-Iron,https://www.imdb.com/title/tt0423866/?ref_=adv_li_tt,2004,R,1h,28m,88,7.9,54K,54000,"October 15, 2004 (South Korea)",South Korea,15-Oct-04,15,Oct,2004,"$241,914 ","$20,084 ","$3,403,957 "
1647964109-214,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",What Lies Beneath,What Lies Beneath,https://www.imdb.com/title/tt0161081/?ref_=adv_li_tt,2000,PG-13,2h,10m,130,6.6,124K,124000,"September 22, 2000 (Thailand)",Thailand,22-Sep-00,22,Sep,2000,"$155,464,351 ","$29,702,959 ","$291,420,351 "
1647967088-827,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Exodus: Gods and Kings,Exodus: Gods and Kings,https://www.imdb.com/title/tt1528100/?ref_=adv_li_tt,2014,G,2h,30m,150,6,166K,166000,"December 11, 2014 (Thailand)",Thailand,11-Dec-14,11,Dec,2014,"$65,014,513 ","$24,115,934 ","$268,175,631 "
1647972741-2024,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250","Good Night, and Good Luck.","Good Night, and Good Luck.",https://www.imdb.com/title/tt0433383/?ref_=adv_li_tt,2005,PG,1h,33m,93,7.4,97K,97000,"November 4, 2005 (United States)",United States,04-Nov-05,04,Nov,2005,"$31,558,003 ","$421,446 ","$54,641,191 "
1647979287-3453,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Brightburn,Brightburn,https://www.imdb.com/title/tt7752126/?ref_=adv_li_tt,2019,18,1h,30m,90,6.1,93K,93000,"May 24, 2019 (United States)",United States,24-May-19,24,May,2019,"$17,300,439 ","$7,845,658 ","$32,893,421 "
1647978754-3337,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",A Monster Calls,A Monster Calls,https://www.imdb.com/title/tt3416532/?ref_=adv_li_tt,2016,15,1h,48m,108,7.5,87K,87000,"October 7, 2016 (Spain)",Spain,07-Oct-16,07,Oct,2016,"$3,740,823 ","$30,909 ","$47,309,313 "
1647965296-448,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Crank,Crank,https://www.imdb.com/title/tt0479884/?ref_=adv_li_tt,2006,R,1h,28m,88,6.9,246K,246000,"October 19, 2006 (Thailand)",Thailand,19-Oct-06,19,Oct,2006,"$27,838,408 ","$10,457,367 ","$42,931,041 "
1647978483-3277,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Never Say Never Again,Never Say Never Again,https://www.imdb.com/title/tt0086006/?ref_=adv_li_tt,1983,PG,2h,14m,134,6.1,67K,67000,"October 7, 1983 (United States)",United States,07-Oct-83,07,Oct,1983,"$55,432,841 ","$10,958,157 ","$55,432,841 "
1647965491-487,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Bridget Jones's Diary,Bridget Jones's Diary,https://www.imdb.com/title/tt0243155/?ref_=adv_li_tt,2001,R,1h,37m,97,6.8,240K,240000,"April 13, 2001 (United Kingdom)",United Kingdom,13-Apr-01,13,Apr,2001,"$71,543,427 ","$10,733,933 ","$281,995,610 "
1647974424-2390,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250","Spring, Summer, Fall, Winter... and Spring","Spring, Summer, Fall, Winter... and Spring",https://www.imdb.com/title/tt0374546/?ref_=adv_li_tt,2003,R,1h,43m,103,8,82K,82000,"December 30, 2004 (Thailand)",Thailand,30-Dec-04,30,Dec,2004,"$2,380,788 ","$42,561 ","$8,945,072 "
1647978956-3381,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Richard Jewell,Richard Jewell,https://www.imdb.com/title/tt3513548/?ref_=adv_li_tt,2019,R,2h,11m,131,7.5,82K,82000,"December 13, 2019 (United States)",United States,13-Dec-19,13,Dec,2019,"$22,345,542 ","$4,705,265 ","$43,745,542 "
1647966442-691,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1132620/?ref_=adv_li_tt,2009,R,2h,32m,152,7.8,215K,215000,"February 27, 2009 (Denmark)",Denmark,27-Feb-09,27,Feb,2009,"$10,095,170 ","$335,502 ","$104,414,200 "
1647973590-2207,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Siege,The Siege,https://www.imdb.com/title/tt0133952/?ref_=adv_li_tt,1998,R,1h,56m,116,6.4,72K,72000,"November 6, 1998 (United States)",United States,06-Nov-98,06,Nov,1998,"$40,981,289 ","$13,931,285 ","$116,672,912 "
1647968751-1185,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Hot Fuzz,Hot Fuzz,https://www.imdb.com/title/tt0425112/?ref_=adv_li_tt,2007,R,2h,1m,121,7.8,493K,493000,"February 16, 2007 (United Kingdom)",United Kingdom,16-Feb-07,16,Feb,2007,"$23,637,265 ","$5,837,000 ","$80,743,363 "
1647976055-2745,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Force Majeure,Force Majeure,https://www.imdb.com/title/tt2121382/?ref_=adv_li_tt,2014,R,2h,,120,7.2,54K,54000,"August 15, 2014 (Sweden)",Sweden,15-Aug-14,15,Aug,2014,"$1,359,497 ","$23,309 ","$4,094,339 "
1647965367-462,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Sully,Sully,https://www.imdb.com/title/tt3263904/?ref_=adv_li_tt,2016,G,1h,36m,96,7.4,262K,262000,"September 9, 2016 (United States)",United States,09-Sep-16,09,Sep,2016,"$125,070,033 ","$35,028,301 ","$240,797,623 "
1647968128-1051,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Zombieland: Double Tap,Zombieland: Double Tap,https://www.imdb.com/title/tt1560220/?ref_=adv_li_tt,2019,18,1h,39m,99,6.7,170K,170000,"October 18, 2019 (United States)",United States,18-Oct-19,18,Oct,2019,"$73,123,082 ","$26,803,104 ","$122,810,399 "
1647965155-429,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Annabelle: Creation,Annabelle: Creation,https://www.imdb.com/title/tt5140878/?ref_=adv_li_tt,2017,13,1h,49m,109,6.5,129K,129000,"August 10, 2017 (Thailand)",Thailand,10-Aug-17,10,Aug,2017,"$102,092,201 ","$35,006,404 ","$306,515,884 "
1647964282-252,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Winter's Bone,Winter's Bone,https://www.imdb.com/title/tt1399683/?ref_=adv_li_tt,2010,R,1h,40m,100,7.1,142K,142000,"July 16, 2010 (United States)",United States,16-Jul-10,16,Jul,2010,"$6,531,503 ","$84,797 ","$13,796,834 "
1647973785-2250,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,https://www.imdb.com/title/tt0120694/?ref_=adv_li_tt,1998,R,1h,26m,86,5.8,73K,73000,"March 5, 1999 (Thailand)",Thailand,05-Mar-99,05,Mar,1999,"$55,041,738 ","$16,187,724 ","$55,041,738 "
1647974011-2299,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Family Stone,The Family Stone,https://www.imdb.com/title/tt0356680/?ref_=adv_li_tt,2005,PG-13,1h,43m,103,6.3,67K,67000,"December 29, 2005 (Thailand)",Thailand,29-Dec-05,29,Dec,2005,"$60,062,868 ","$12,521,027 ","$92,884,429 "
1647975393-2601,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Jigsaw,Jigsaw,https://www.imdb.com/title/tt3348730/?ref_=adv_li_tt,2017,18,1h,32m,92,5.7,77K,77000,"October 27, 2017 (Canada)",Canada,27-Oct-17,27,Oct,2017,"$38,052,832 ","$16,640,452 ","$102,952,888 "
1647966967-802,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Theory of Everything,The Theory of Everything,https://www.imdb.com/title/tt2980516/?ref_=adv_li_tt,2014,13,2h,3m,123,7.7,437K,437000,"February 5, 2015 (Thailand)",Thailand,05-Feb-15,05,Feb,2015,"$35,893,537 ","$208,763 ","$123,726,688 "
1647970718-1602,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,https://www.imdb.com/title/tt0120915/?ref_=adv_li_tt,1999,PG,2h,16m,136,6.5,775K,775000,"June 18, 1999 (Thailand)",Thailand,18-Jun-99,18,Jun,1999,"$474,544,677 ","$64,820,970 ","$1,027,082,707 "
1647965319-452,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",On the Waterfront,On the Waterfront,https://www.imdb.com/title/tt0047296/?ref_=adv_li_tt,1954,Approved,1h,48m,108,8.1,152K,152000,"June 22, 1954 (Japan)",Japan,22-Jun-54,22,Jun,1954,null,null,null
1647971040-1670,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Scream 4,Scream 4,https://www.imdb.com/title/tt1262416/?ref_=adv_li_tt,2011,R,1h,51m,111,6.2,145K,145000,"April 21, 2011 (Thailand)",Thailand,21-Apr-11,21,Apr,2011,"$38,180,928 ","$18,692,090 ","$97,231,420 "
1647971647-1786,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Andaz Apna Apna,Andaz Apna Apna,https://www.imdb.com/title/tt0109117/?ref_=adv_li_tt,1994,Not Rated,2h,40m,160,8.1,53K,53000,"November 4, 1994 (India)",India,04-Nov-94,04,Nov,1994,null,null,null
1647977054-2965,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Annabelle Comes Home,Annabelle Comes Home,https://www.imdb.com/title/tt8350360/?ref_=adv_li_tt,2019,15,1h,46m,106,5.9,72K,72000,"June 26, 2019 (Thailand)",Thailand,26-Jun-19,26,Jun,2019,"$74,152,591 ","$20,269,723 ","$231,252,591 "
1647975769-2682,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Unfriended,Unfriended,https://www.imdb.com/title/tt3713166/?ref_=adv_li_tt,2014,18,1h,23m,83,5.6,74K,74000,"May 21, 2015 (Thailand)",Thailand,21-May-15,21,May,2015,"$32,482,090 ","$15,845,115 ","$62,882,090 "
1647979258-3447,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",American Graffiti,American Graffiti,https://www.imdb.com/title/tt0069704/?ref_=adv_li_tt,1973,PG,1h,50m,110,7.4,88K,88000,"August 11, 1973 (United States)",United States,11-Aug-73,11,Aug,1973,"$115,000,000 ",null,"$115,000,324 "
1647968562-1144,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Mother!,Mother!,https://www.imdb.com/title/tt5109784/?ref_=adv_li_tt,2017,18,2h,1m,121,6.6,215K,215000,"September 21, 2017 (Thailand)",Thailand,21-Sep-17,21,Sep,2017,"$17,800,004 ","$7,534,673 ","$44,516,999 "
1647976613-2867,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Rules of Attraction,The Rules of Attraction,https://www.imdb.com/title/tt0292644/?ref_=adv_li_tt,2002,R,1h,50m,110,6.6,51K,51000,"October 11, 2002 (United States)",United States,11-Oct-02,11,Oct,2002,"$6,532,619 ","$2,532,410 ","$11,832,822 "
1647969488-1341,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Passion of the Christ,The Passion of the Christ,https://www.imdb.com/title/tt0335345/?ref_=adv_li_tt,2004,R,2h,7m,127,7.2,226K,226000,"April 22, 2004 (Thailand)",Thailand,22-Apr-04,22,Apr,2004,"$370,782,930 ","$83,848,082 ","$612,054,506 "
1647966602-725,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Hall Pass,Hall Pass,https://www.imdb.com/title/tt0480687/?ref_=adv_li_tt,2011,R,1h,45m,105,5.9,125K,125000,"February 25, 2011 (United States)",United States,25-Feb-11,25,Feb,2011,"$45,060,734 ","$13,535,374 ","$86,157,237 "
1647968143-1054,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Back to the Future Part II,Back to the Future Part II,https://www.imdb.com/title/tt0096874/?ref_=adv_li_tt,1989,PG,1h,48m,108,7.9,515K,515000,"November 22, 1989 (United States)",United States,22-Nov-89,22,Nov,1989,"$119,000,002 ","$27,835,125 ","$332,500,002 "
1647974257-2353,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Fish Tank,Fish Tank,https://www.imdb.com/title/tt1232776/?ref_=adv_li_tt,2009,Not Rated,2h,3m,123,7.3,62K,62000,"September 11, 2009 (United Kingdom)",United Kingdom,11-Sep-09,11,Sep,2009,"$374,675 ","$25,854 ","$2,404,300 "
1647975092-2535,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,https://www.imdb.com/title/tt3960412/?ref_=adv_li_tt,2016,R,1h,27m,87,6.7,60K,60000,"June 3, 2016 (United States)",United States,03-Jun-16,03,Jun,2016,"$9,639,125 ","$4,698,715 ","$9,680,029 "
1647968658-1165,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Superman,Superman,https://www.imdb.com/title/tt0078346/?ref_=adv_li_tt,1978,PG,2h,23m,143,7.4,171K,171000,"December 21, 1978 (Thailand)",Thailand,21-Dec-78,21,Dec,1978,"$134,478,449 ","$7,465,343 ","$300,478,449 "
1647972116-1889,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Wages of Fear,The Wages of Fear,https://www.imdb.com/title/tt0046268/?ref_=adv_li_tt,1953,Not Rated,2h,11m,131,8.2,60K,60000,"April 22, 1953 (France)",France,22-Apr-53,22,Apr,1953,null,null,"$1,098 "
1647969711-1387,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Frozen,Frozen,https://www.imdb.com/title/tt2294629/?ref_=adv_li_tt,2013,G,1h,42m,102,7.5,608K,608000,"December 5, 2013 (Thailand)",Thailand,05-Dec-13,05,Dec,2013,"$400,953,009 ","$243,390 ","$1,281,508,100 "
1647979657-3533,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Jerk,The Jerk,https://www.imdb.com/title/tt0079367/?ref_=adv_li_tt,1979,R,1h,34m,94,7.1,57K,57000,"December 14, 1979 (United States)",United States,14-Dec-79,14,Dec,1979,"$73,691,419 ","$5,935,025 ","$73,691,419 "
1647969284-1298,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Airplane!,Airplane!,https://www.imdb.com/title/tt0080339/?ref_=adv_li_tt,1980,PG,1h,28m,88,7.7,232K,232000,"July 2, 1980 (United States)",United States,02-Jul-80,02,Jul,1980,"$83,453,539 ",null,"$83,453,539 "
1647967747-969,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Quantum of Solace,Quantum of Solace,https://www.imdb.com/title/tt0830515/?ref_=adv_li_tt,2008,PG-13,1h,46m,106,6.6,439K,439000,"November 5, 2008 (Thailand)",Thailand,05-Nov-08,05,Nov,2008,"$168,368,427 ","$67,528,882 ","$589,580,482 "
1647966152-628,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",A Fish Called Wanda,A Fish Called Wanda,https://www.imdb.com/title/tt0095159/?ref_=adv_li_tt,1988,R,1h,48m,108,7.5,140K,140000,"July 29, 1988 (United States)",United States,29-Jul-88,29,Jul,1988,"$62,493,712 ","$115,418 ","$62,493,712 "
1647978175-3210,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",John Tucker Must Die,John Tucker Must Die,https://www.imdb.com/title/tt0455967/?ref_=adv_li_tt,2006,PG-13,1h,29m,89,5.7,83K,83000,"July 28, 2006 (Canada)",Canada,28-Jul-06,28,Jul,2006,"$41,011,711 ","$14,276,534 ","$68,844,775 "
1647974765-2463,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Daddy Day Care,Daddy Day Care,https://www.imdb.com/title/tt0317303/?ref_=adv_li_tt,2003,PG,1h,32m,92,5.6,68K,68000,"May 9, 2003 (United States)",United States,09-May-03,09,May,2003,"$104,297,061 ","$27,623,580 ","$164,433,867 "
1647965356-460,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Sleepy Hollow,Sleepy Hollow,https://www.imdb.com/title/tt0162661/?ref_=adv_li_tt,1999,R,1h,45m,105,7.3,351K,351000,"April 7, 2000 (Thailand)",Thailand,07-Apr-00,07,Apr,2000,"$101,071,502 ","$30,060,467 ","$206,071,502 "
1647968434-1117,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Van Helsing,Van Helsing,https://www.imdb.com/title/tt0338526/?ref_=adv_li_tt,2004,PG-13,2h,11m,131,6,260K,260000,"May 5, 2004 (Thailand)",Thailand,05-May-04,05,May,2004,"$120,177,084 ","$51,748,040 ","$300,157,638 "
1647965534-496,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Mortal Engines,Mortal Engines,https://www.imdb.com/title/tt1571234/?ref_=adv_li_tt,2018,15,2h,8m,128,6.1,122K,122000,"December 6, 2018 (New Zealand)",New Zealand,06-Dec-18,06,Dec,2018,"$15,951,040 ","$7,559,850 ","$83,869,818 "
1647976144-2765,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Philomena,Philomena,https://www.imdb.com/title/tt2431286/?ref_=adv_li_tt,2013,PG-13,1h,38m,98,7.6,99K,99000,"November 1, 2013 (United Kingdom)",United Kingdom,01-Nov-13,01,Nov,2013,"$37,709,979 ","$128,435 ","$100,129,872 "
1647963830-153,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Nerve,Nerve,https://www.imdb.com/title/tt3531824/?ref_=adv_li_tt,2016,15,1h,36m,96,6.5,126K,126000,"August 18, 2016 (Thailand)",Thailand,18-Aug-16,18,Aug,2016,"$38,583,626 ","$9,445,456 ","$85,251,425 "
1647967873-996,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Fantastic Mr. Fox,Fantastic Mr. Fox,https://www.imdb.com/title/tt0432283/?ref_=adv_li_tt,2009,PG,1h,27m,87,7.9,223K,223000,"October 23, 2009 (United Kingdom)",United Kingdom,23-Oct-09,23,Oct,2009,"$21,002,919 ","$265,900 ","$46,474,181 "
1647964227-240,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",National Treasure: Book of Secrets,National Treasure: Book of Secrets,https://www.imdb.com/title/tt0465234/?ref_=adv_li_tt,2007,PG,2h,4m,124,6.5,232K,232000,"December 20, 2007 (Thailand)",Thailand,20-Dec-07,20,Dec,2007,"$219,964,115 ","$44,783,772 ","$459,242,249 "
1647978555-3293,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Frida,Frida,https://www.imdb.com/title/tt0120679/?ref_=adv_li_tt,2002,R,2h,3m,123,7.4,88K,88000,"November 20, 2002 (Mexico)",Mexico,20-Nov-02,20,Nov,2002,"$25,885,000 ","$205,996 ","$56,298,474 "
1647973644-2219,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Chaser,The Chaser,https://www.imdb.com/title/tt1190539/?ref_=adv_li_tt,2008,Not Rated,2h,5m,125,7.8,64K,64000,"February 14, 2008 (South Korea)",South Korea,14-Feb-08,14,Feb,2008,null,null,"$36,495,748 "
1647968098-1045,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Don't Breathe,Don't Breathe,https://www.imdb.com/title/tt4160708/?ref_=adv_li_tt,2016,18,1h,28m,88,7.1,263K,263000,"August 25, 2016 (Hungary)",Hungary,25-Aug-16,25,Aug,2016,"$89,217,875 ","$26,411,706 ","$157,761,002 "
1647972244-1917,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Timecop,Timecop,https://www.imdb.com/title/tt0111438/?ref_=adv_li_tt,1994,R,1h,39m,99,5.9,59K,59000,"September 16, 1994 (United States)",United States,16-Sep-94,16,Sep,1994,"$44,853,581 ","$12,064,625 ","$101,646,581 "
